"Cal Freundlich",Davidson,A10,8,0.5,0,32.6,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,Jr,6-2,4,-0.286987,-7.06186,0,2019,44203,"New York, NY",,,0,0,0,3,,0.0000,0,0,,,110.525,111.795,0.0536296,0.740278,-34.9797,-24.3696,-10.6101,-37.8655,1.1111,-24.0194,-13.846,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2222,PF/C,18.344
"Sidy N'Dir",Pittsburgh,ACC,29,43.9,97.9,18.2,45.7,48.57,2.7,8.4,19.9,18.6,35,57,0.614,46,87,0.529,15,63,0.238,2.4,2.4,38,Sr,6-3,11,0.780057,98.6695,2.7,2019,44204,"Orlando, FL",40.6,1.61770728,31,52,15,35,0.5962,0.4286,4,6,0.6667,,100.974,97.6693,2.21184,104.581,1.05166,-0.147102,1.19876,2.05961,20.1379,0.0855928,1.97401,0.4828,1.5517,2.0345,1.8966,0.8276,0.4138,5.9310,"Combo G",6.26291
"Rapolas Ivanauskas",Colgate,Pat,34,74.9,109.2,25.8,56.5,59.81,7.5,22.3,11.1,19.2,96,125,0.768,153,285,0.537,42,97,0.433,2.3,1,32.7,So,6-10,25,2.90325,115.381,3.9,2019,44212,"Barrington, IL",71.2,0.65117418,111,181,42,104,0.6133,0.4038,18,19,0.9474,,101.791,103.237,2.72634,198.221,-0.0481348,0.570937,-0.619072,0.370957,30.2286,1.26993,-0.898973,1.8286,5.9429,7.7714,1.6000,0.5429,0.6000,15.9429,"Stretch 4",5.60761
"Isaiah Roby",Nebraska,B10,35,77.8,102.9,21.9,49.7,53.19,6.6,17.8,12.5,17.3,90,133,0.677,120,242,0.496,28,84,0.333,6.4,2.4,40.8,Jr,6-8,15,2.757,112.991,4.1,2019,44213,"Dixon, IL",73.6,0.97144997,99,163,21,79,0.6074,0.2658,28,33,0.8485,45,96.0961,91.0837,4.14359,238.984,6.17823,1.44872,4.72951,5.41203,31.2286,2.16458,3.24746,1.8857,5.0286,6.9143,1.9429,1.2571,1.8857,11.8286,"Stretch 4",4.55766
"Brady Rudrud",Minnesota,B10,5,0.5,0,25,0,0,0,48.9,0,33.4,0,0,0,0,1,0,0,2,0,0,0,0,Jr,6-2,10,-0.433915,-1.86142,0,2019,44215,"Eden Prairie, MN",,0.00000000,0,1,0,0,0.0000,,0,0,,,93.8751,87.5573,0.203555,1.71102,-30.3817,-23.4835,-6.89816,-26.4001,1.4000,-20.378,-6.02213,0.0000,0.6000,0.6000,0.0000,0.0000,0.0000,0.0000,PF/C,16.1662
"Jeriah Horne",Tulsa,Amer,32,54.8,103.9,23,53.2,56.23,5.5,18.6,10,15.1,45,55,0.818,66,131,0.504,49,131,0.374,2.5,1.9,21,So,6-7,41,1.76244,110.627,3.6,2019,44216,"Overland Park, KS",65.0,0.72094065,26,36,40,95,0.7222,0.4211,0,0,,,97.8715,95.5691,2.57798,153.48,3.49015,1.76649,1.72366,4.2895,22.0938,2.88989,1.3996,1.0000,3.9375,4.9375,0.9688,0.7188,0.4688,10.1250,"Stretch 4",10.59
"Eric Curry",Minnesota,B10,15,19.3,90.8,16.2,41.2,44.9,4.8,13.9,17.5,22,14,23,0.609,22,47,0.468,1,10,0.1,2.2,1.9,40.4,So,6-9,24,0.397182,93.6122,4.3,2019,44217,"Memphis, TN",77.4,1.52942738,12,18,10,29,0.6667,0.3448,1,1,1.0000,,101.309,96.0809,2.15424,52.2026,1.85109,-0.982236,2.83332,1.64616,18.6000,-1.31726,2.96342,0.8000,2.2667,3.0667,1.7333,0.6000,0.4000,4.0667,"Wing F",2.09407
"Michael Hurt",Minnesota,B10,28,14.9,102.2,13.1,47.3,52.14,7.2,10.1,6.1,18.6,12,17,0.706,16,24,0.667,1,13,0.077,1,0.5,45.9,Jr,6-7,42,0.268072,97.5642,4.1,2019,44218,"Rochester, MN",57.0,0.77784695,11,16,5,8,0.6875,0.6250,0,0,,,106.509,101.056,0.753394,31.6061,0.0645963,-0.0496066,0.114203,-1.14359,7.6786,-1.64305,0.499465,0.5000,0.6786,1.1786,0.2500,0.0714,0.0714,1.6786,"Stretch 4",3.52619
"Austin Davis",Michigan,B10,25,6.4,107.5,15.2,63.2,61.2,8.8,14.3,6.3,21.5,1,3,0.333,12,19,0.632,0,0,0,1.1,0.7,15.8,Jr,6-10,51,0.242376,106.035,7.2,2019,44219,"Onsted, MI",64.8,0.59999998,11,15,1,4,0.7333,0.2500,4,5,0.8000,,92.6039,88.2429,0.537746,15.7401,2.58308,-0.187526,2.77061,0.441788,3.7600,-2.64736,3.08914,0.2800,0.4800,0.7600,0.1200,0.0400,0.0400,1.0000,C,0
"Amir Coffey",Minnesota,B10,36,87.6,104.9,24.8,48.1,53.67,2.2,9.6,19.9,15.4,163,221,0.738,157,319,0.492,41,135,0.304,0.7,1.5,48.7,Jr,6-8,5,3.78036,118.545,1.7,2019,44220,"Hopkins, MN",90.4,1.38549626,106,172,51,147,0.6163,0.3469,22,26,0.8462,,105.019,98.9742,3.70705,200.658,3.63114,3.1877,0.443444,4.49452,35.1667,3.54145,0.953066,0.6944,2.9444,3.6389,3.1944,0.9167,0.2222,16.6667,"Wing F",6.22843
"Kai Edwards","Northern Colorado",BSky,30,50.9,134.5,11.9,76.1,72.66,11.6,20.8,5.6,15.8,22,41,0.537,70,92,0.761,0,0,0,1.5,0.7,44.6,Jr,6-9,25,1.88861,114.166,6.5,2019,44222,"Amsterdam, Netherlands",,1.00000000,66,85,4,7,0.7765,0.5714,15,15,1.0000,,102.348,104.832,1.74139,112.568,1.12403,0.844413,0.279615,-1.21486,20.2188,-1.1526,-0.0622534,2.1250,3.6562,5.7812,0.6250,0.2500,0.2812,5.2500,C,0
"Dayon Griffin",UCF,Amer,28,35.8,100,16,47.9,49.66,2.8,10.3,12,16.4,16,25,0.64,19,35,0.543,25,83,0.301,1.6,2.4,21.2,Sr,6-4,10,0.682866,99.1104,3.3,2019,44274,"St. Petersburg, FL",,1.42853340,17,27,2,8,0.6296,0.2500,0,0,,,96.4151,93.2671,2.12097,87.9788,4.64366,2.04519,2.59847,3.77326,16.9643,0.848553,2.9247,0.3929,1.6786,2.0714,1.0714,0.6786,0.2500,4.6071,"Combo G",10.3698
"James Butler",Drexel,CAA,31,67.8,122.7,17.3,59.2,61.96,12.2,23.6,3.4,12.3,62,85,0.729,123,206,0.597,2,7,0.286,1.7,0.8,39.9,So,6-8,51,2.56662,114.723,4.1,2019,44288,"Fairfax, VA",,0.51610239,87,130,36,76,0.6692,0.4737,20,21,0.9524,,111.016,110.592,1.77603,155.289,-1.89083,0.46947,-2.3603,-0.751898,26.6562,1.28318,-2.03508,2.7500,5.3750,8.1250,0.5000,0.3750,0.4688,10.2500,PF/C,0.480782
"Connor Mannion",Navy,Pat,9,2.6,73.7,16.9,14.3,37.33,3.4,25.4,0,21.7,5,5,1,1,3,0.333,0,4,0,3.8,0,71.4,Jr,6-7,24,-0.208288,70.5762,3.8,2019,44289,"Suwanee, GA",,0.00000000,0,0,1,3,,0.3333,0,0,,,105.153,106.727,0.280453,6.06081,-13.8113,-9.66634,-4.14492,-8.93316,3.5556,-6.6653,-2.26786,0.1111,0.7778,0.8889,0.0000,0.0000,0.1111,0.7778,PF/C,7.24707
"Marshall Graves",LSU,SEC,11,6,127.4,12.7,50,51.95,2.6,6.5,4,0,2,2,1,1,4,0.25,8,22,0.364,1.3,1.3,7.7,Jr,6-4,12,0.808725,117.946,1.9,2019,44294,"Ponchatoula, LA",,,0,1,1,3,0.0000,0.3333,0,0,,,107.705,104.463,0.663041,12.0946,2.99322,4.0661,-1.07288,3.41902,7.8182,3.11685,0.302172,0.1818,0.4545,0.6364,0.1818,0.1818,0.0909,2.5455,"Combo G",14.4747
"Davauhnte Turner","Saint Peter's",MAAC,32,88.1,104.5,26.6,49.1,53.18,3.8,8.1,17.5,16.2,100,126,0.794,112,243,0.461,71,202,0.351,1,1.8,28.3,Sr,6-0,1,2.70888,109.605,1.9,2019,44299,"Simsboro, LA",,0.96247997,86,163,26,80,0.5276,0.3250,0,0,,,108.8,111.658,2.17724,165.73,-1.31772,1.7553,-3.07302,0.537381,35.9375,2.58288,-2.0455,1.0312,2.2812,3.3125,2.4062,1.0312,0.2812,16.7812,"Combo G",10.9195
"Quinn Taylor","Saint Peter's",MAAC,32,76.8,103.2,16,46.5,51.92,7.6,15.2,9,17.9,66,90,0.733,77,152,0.507,10,46,0.217,0.8,1.6,45.5,Jr,6-4,24,0.754414,94.5372,3.7,2019,44306,"Amarillo, TX",,0.89126960,71,139,6,13,0.5108,0.4615,6,8,0.7500,,106.471,109.267,2.15181,160.944,-1.86166,-0.675555,-1.1861,-2.61345,31.3125,-1.89918,-0.714269,1.8125,3.7500,5.5625,1.2812,0.8125,0.1875,7.8125,"Wing G",2.85248
"Mark French","Texas A&M",SEC,16,7.5,105,9.4,50,54.05,0,7.7,16.2,25.6,2,2,1,3,9,0.333,2,3,0.667,0,1.8,16.7,Jr,5-8,4,0.107839,92.6379,1.7,2019,44310,"Plano, TX",,2.25000000,3,6,0,3,0.5000,0.0000,0,0,,,107.939,104.538,0.518842,14.7067,-2.38159,-1.678,-0.703592,-1.56202,6.0000,-2.48884,0.926818,0.0000,0.4375,0.4375,0.5625,0.1875,0.0000,0.8750,"Scoring PG",1.79881
"Tobias Sjoberg",Marist,MAAC,31,35.8,105.7,13.8,50.8,53.52,12.1,13.8,11.1,23.7,16,25,0.64,31,61,0.508,0,0,0,2.6,1.4,41,Jr,6-9,11,0.299848,93.4859,6.3,2019,44314,"Malmo, Sweden",,1.08331177,23,50,8,11,0.4600,0.7273,1,1,1.0000,,105.311,109.513,0.992181,77.9011,-0.553791,-1.40505,0.851263,-3.075,14.4516,-3.09261,0.0176116,1.3871,1.5806,2.9677,0.8387,0.3226,0.2581,2.5161,C,0
"Ahmed Ismail",IUPUI,Horz,31,46.3,109,20.7,60.1,62.69,12.2,19.9,9,24.2,54,78,0.692,83,142,0.585,4,6,0.667,3.6,0.3,52.7,Sr,7-1,15,1.31041,107.854,6.3,2019,44315,"Cairo, Egypt",,0.46428990,65,97,18,45,0.6701,0.4000,3,5,0.6000,,105.161,105.211,1.55788,104.1,-1.29054,-0.857119,-0.433422,-1.95355,18.2121,-1.07837,-0.875178,1.9697,3.1818,5.1515,0.7879,0.0909,0.5758,7.7273,PF/C,0.589141
"Zavier Peart","Grambling St.",SWAC,31,38.2,83.4,15.8,42.6,44.76,5.7,13.9,3.9,20.2,20,36,0.556,43,102,0.422,2,6,0.333,4.9,0.5,33.3,Sr,6-10,21,-0.621844,75.7424,6.7,2019,44316,"Miami, FL",,0.48387802,29,53,14,49,0.5472,0.2857,1,1,1.0000,,98.4135,104.213,1.33995,90.121,-5.19576,-5.61192,0.41616,-6.43284,15.6765,-6.66096,0.228118,0.7941,2.2941,3.0882,0.4412,0.1176,0.6765,3.9118,PF/C,0.707981
"Patrick Binzer","UT Arlington",SB,3,0.2,55.7,35.3,0,0,74.8,37.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Jr,6-1,30,-0.0912154,61.1715,0,2019,44323,"Weatherford, TX",,,0,1,0,0,0.0000,,0,0,,,96.447,97.0031,0.11262,0.64263,-31.1027,-11.4785,-19.6242,-8.25252,0.7500,-0.87594,-7.37658,0.5000,0.2500,0.7500,0.0000,0.0000,0.0000,0.0000,PF/C,22.415
"Nijal Pearson","Texas St.",SB,31,81.7,106.3,23.8,50.7,53.14,5,13.4,9.2,13.6,75,107,0.701,104,235,0.443,76,195,0.39,0.7,2.3,24.9,Jr,6-5,22,2.56689,109.391,2.1,2019,44324,"Beaumont, TX",,0.77962977,51,99,53,136,0.5152,0.3897,3,3,1.0000,,97.2628,97.8299,3.70167,198.344,1.83309,1.28845,0.544639,3.77617,33.2727,3.00279,0.773381,1.4848,3.6667,5.1515,1.3939,1.3636,0.1818,16.4242,"Wing G",10.8503
"Eric Terry","Texas St.",SB,32,50.3,113.7,18.4,68.7,67.5,8.9,11.3,8.9,22.6,32,56,0.571,114,166,0.687,0,0,0,4.9,1.2,33.7,Jr,6-8,45,1.52684,109.323,5.4,2019,44327,"Houston, TX",,0.55099915,84,108,29,57,0.7778,0.5088,10,11,0.9091,,98.0677,98.6789,2.14933,118.12,3.09761,0.0921943,3.00542,2.25399,20.0000,0.270295,1.9837,1.5882,2.0588,3.6471,0.7941,0.4412,0.8235,8.4706,C,0
"DJ Bryant","UT Arlington",SB,25,25.2,98.8,11.9,39.5,52.39,1,6.5,17.1,27,23,24,0.958,8,15,0.533,6,28,0.214,0,4.8,55.8,Jr,5-11,2,0.0469676,88.5023,5,2019,44329,"Sarasota, FL",,1.75012993,7,9,1,6,0.7778,0.1667,0,0,,,97.481,96.664,1.47543,67.8052,1.14627,-1.06677,2.21304,0.374775,13.5385,-4.13011,4.50488,0.1538,0.8462,1.0000,1.3462,1.1154,0.0385,2.3846,"Scoring PG",4.98112
"Izayah Mauriohooho-le'afa","Sacramento St.",BSky,27,77.1,89.1,17.8,41.8,43.33,1.6,10.5,14.6,16.3,20,29,0.69,36,95,0.379,49,167,0.293,0.3,2.9,11.1,Jr,6-2,2,-0.569297,82.3255,2.6,2019,44330,"Wellington, New Zealand",,1.47167027,25,49,12,47,0.5102,0.2553,0,0,,,103.979,106.774,2.51592,154.467,-2.39513,-1.55224,-0.842887,-3.38552,31.2333,-3.17997,-0.205553,0.4000,2.6000,3.0000,2.6000,1.4667,0.1000,8.8333,"Combo G",11.0086
"Decardo Day","Florida Gulf Coast",ASun,17,28.1,85.2,24.2,46,49.41,0.4,11,33.9,32.7,21,32,0.656,22,53,0.415,12,34,0.353,2,2.7,36.8,Jr,6-4,0,0.191302,90.2394,3.6,2019,44332,"Jackson, MS",,1.37999697,17,34,5,19,0.5000,0.2632,1,1,1.0000,,104.69,104.434,1.72138,64.6889,-4.99134,-4.14573,-0.84561,-3.74193,20.4737,-2.89142,-0.85051,0.1579,2.2105,2.3684,3.6316,1.0526,0.3158,6.0000,"Pure PG",5.7182
"Jacob Calloway","Southern Utah",BSky,32,65.2,109.5,16.8,55.8,57.87,3,14.5,9,13.5,45,64,0.703,60,106,0.566,47,128,0.367,1.4,1.2,27.4,Jr,6-8,10,1.12268,99.8581,3.1,2019,44333,"Juneau, AK",,1.13893084,44,70,15,34,0.6286,0.4412,0,0,,,104.882,106.562,2.07301,155.082,0.165768,0.256536,-0.0907675,0.395343,26.0588,0.479854,-0.0845118,0.7059,3.5000,4.2059,1.2059,0.5588,0.3235,9.7353,"Wing F",8.3079
"Ivan Madunic","Southern Utah",BSky,31,27.2,104.2,12.2,45.5,49.64,5.8,22.1,6.8,12.7,14,18,0.778,11,23,0.478,13,44,0.295,5,0.8,26.9,Jr,6-11,22,0.0405945,88.5022,3.6,2019,44335,"Split, Croatia",,1.29983997,7,13,2,8,0.5385,0.2500,2,2,1.0000,,101.105,102.712,1.04007,75.4059,-0.397453,-2.27415,1.87669,0.148434,11.6875,-0.99303,1.14146,0.5938,2.3438,2.9375,0.4062,0.2188,0.5625,2.4062,PF/C,6.84561
"Jerrick Harding","Weber St.",BSky,29,79.5,111.8,28.3,53.8,59.82,1.8,8.6,8.9,11.7,154,177,0.87,145,270,0.537,61,170,0.359,1.1,2.7,40.2,Jr,6-1,10,3.56578,117.697,2.7,2019,44338,"Wichita, KS",18.2,0.67740842,97,155,48,115,0.6258,0.4174,3,3,1.0000,,103.346,105.129,2.86888,186.795,0.804604,2.39545,-1.59085,3.015,33.8667,2.96715,0.0478516,0.5000,2.8667,3.3667,1.4000,1.6333,0.3667,21.4000,"Combo G",9.41241
"Jailyn Ingram","Florida Atlantic",CUSA,8,19.6,106.4,29.2,59.8,63.4,8.3,18.8,18.6,24,23,26,0.885,40,67,0.597,14,35,0.4,3.9,1.7,25.5,Jr,6-7,15,2.81619,115.591,4,2019,44344,"Madison, GA",,0.55555557,21,25,19,42,0.8400,0.4524,3,3,1.0000,,94.6403,96.0635,3.34297,52.0759,5.50636,2.19582,3.31054,6.11419,29.8000,4.12106,1.99314,2.9000,5.3000,8.2000,2.0000,0.8000,1.0000,18.9000,"Stretch 4",8.43933
"Quentin Jackson Jr.",Temple,Amer,11,2.5,62.2,10.8,41.7,41.67,0,3.4,0,31,0,0,0,1,3,0.333,1,3,0.333,3.4,0,0,Jr,6-2,13,-0.361282,53.0082,2.4,2019,44346,"Cary, NC",63.6,0.00000000,1,2,0,1,0.5000,0.0000,0,0,,,108.882,108.792,0.21673,4.16497,-6.7791,-6.43015,-0.348954,-7.20689,3.0909,-4.48933,-2.71756,0.0000,0.0909,0.0909,0.0000,0.0000,0.0909,0.4545,"Wing G",5.10415
"Bo Blight",Charlotte,CUSA,23,19.9,72.2,11.2,32.9,35.67,3.9,20.9,5.5,21.1,4,6,0.667,7,19,0.368,3,16,0.188,4.4,1.1,17.1,So,6-7,11,-0.834272,63.52,4,2019,44347,"Charlotte, NC",,0.66675184,7,15,0,4,0.4667,0.0000,1,1,1.0000,,102.453,104.302,0.876734,44.2672,-5.96203,-6.29502,0.332992,-5.50645,10.0435,-5.27881,-0.227639,0.3043,1.6957,2.0000,0.2609,0.1739,0.3478,1.1739,"Stretch 4",4.20978
"Luke Sasser","George Washington",A10,6,0.5,114.8,19,100,100,16.3,0,34.6,44.4,0,0,0,1,1,1,0,0,0,0,0,0,Jr,6-5,21,0.121371,117.439,11.4,2019,44348,"Raleigh, NC",,1.00000000,1,1,0,0,1.0000,,0,0,,,112.926,114.619,0.0600745,0.802844,-0.501926,3.20725,-3.70917,-4.49478,1.1667,-3.85959,-0.63519,0.1667,0.0000,0.1667,0.1667,0.0000,0.0000,0.3333,PF/C,0
"DaQuan Bracey","Louisiana Tech",CUSA,30,75.1,103.6,28.7,48.5,50.83,3.1,8.2,30,14.6,82,131,0.626,127,256,0.496,46,148,0.311,0.5,2.5,32.4,Jr,5-11,4,2.96616,115.022,2.6,2019,44350,"Baltimore, MD",52.2,1.85073803,93,168,34,88,0.5536,0.3864,2,3,0.6667,,101.324,103.483,2.79522,162.56,1.91405,2.91274,-0.998689,3.02975,31.0645,2.90859,0.121167,0.9032,2.2581,3.1613,4.0000,1.2903,0.1290,15.4839,"Scoring PG",9.21844
"Lucas Siewert",Colorado,P12,36,63.5,103.9,19,51.3,54.19,5.8,16.5,11.6,19.1,49,66,0.742,69,138,0.5,44,125,0.352,1.5,0.9,25.1,Jr,6-10,23,1.43168,103.694,4.2,2019,44412,"Joinville, SC",66.8,0.94829620,44,70,26,69,0.6286,0.3768,5,5,1.0000,,97.8209,95.977,2.95234,171.106,2.64469,0.730466,1.91422,1.8741,25.5000,0.261777,1.61233,1.2222,3.7778,5.0000,1.5278,0.4167,0.3333,8.8611,"Stretch 4",7.8446
"Issa Thiam",Rutgers,B10,25,33.8,92.8,13.8,42.3,44.58,3.8,11.4,6.5,17.1,12,18,0.667,10,35,0.286,21,63,0.333,2.2,2.2,18.4,Jr,6-10,35,0.0645511,88.5659,2.6,2019,44416,"Dakar, Senegal",52.8,0.88235297,8,19,2,16,0.4211,0.1250,2,3,0.6667,,101.298,97.1685,1.88192,75.4794,1.47658,-0.594006,2.07059,1.23044,16.8800,-1.16785,2.3983,0.6000,1.7200,2.3200,0.6000,0.6400,0.3200,3.8000,"Wing F",8.69723
"D'Mitrik Trice",Wisconsin,B10,34,79.9,103.9,20.3,49.4,51.94,0.6,8.9,15.9,12.4,51,68,0.75,57,151,0.377,76,195,0.39,0.1,1.7,19.7,So,6-0,0,2.64071,111.283,2.4,2019,44417,"Huber Heights, OH",33.6,2.00007548,11,34,46,117,0.3235,0.3932,0,0,,,97.4588,92.3706,4.11078,174.466,3.23059,1.93695,1.29365,3.28052,32.5294,1.22147,2.05904,0.1765,2.5882,2.7647,2.6471,0.8824,0.0294,11.5588,"Scoring PG",10.8788
"Aleem Ford",Wisconsin,B10,31,31,90.1,14.7,45.1,46.23,3.1,12.5,4.7,15.6,4,4,1,12,23,0.522,23,80,0.287,1,1.2,3.9,So,6-8,2,0.101959,89.6244,4.1,2019,44418,"Lawrenceville, GA",36.2,0.68746366,9,12,3,11,0.7500,0.2727,2,2,1.0000,,96.2695,90.5247,1.83265,71.4241,-0.0436628,-1.55102,1.50736,-0.605666,13.8387,-2.4925,1.88684,0.3548,1.5484,1.9032,0.3548,0.2581,0.1290,3.1290,"Stretch 4",11.5033
"Michael Ballard",Wisconsin,B10,9,1.2,70.8,16.1,0,20.2,14,6.6,0,0,2,2,1,0,1,0,0,3,0,0,0,50,So,6-4,31,-0.130217,67.5913,4.7,2019,44419,"Oak Park, IL",,,0,0,0,1,,0.0000,0,0,,,101.854,101.06,0.186138,2.13217,-9.48707,-4.5139,-4.97317,-13.5887,1.8889,-9.51277,-4.0759,0.2222,0.1111,0.3333,0.0000,0.0000,0.0000,0.2222,PF/C,11.1438
"Charlie Moore",Kansas,B12,35,31.4,82,17.5,36.5,38.45,2,6.2,16,21.9,10,14,0.714,16,51,0.314,20,75,0.267,0.5,2.6,11.1,So,5-11,2,-0.131616,84.5223,3.2,2019,44420,"Chicago, IL",86.0,1.41932935,11,33,5,18,0.3333,0.2778,0,0,,,101.455,94.0985,1.58511,79.9397,-0.383384,-1.19575,0.812366,-0.749603,13.0571,-2.75343,2.00383,0.2286,0.7714,1.0000,1.2571,0.6000,0.0571,2.9143,"Scoring PG",9.28335
"Deleon Brown",Colorado,P12,9,13.1,83.3,13.1,40.5,43.33,1.3,5.3,6.4,20.8,7,12,0.583,6,17,0.353,6,20,0.3,0.6,1.2,32.4,Jr,6-4,14,-1.00665,73.7166,3.6,2019,44422,"Grand Rapids, MI",,0.77780002,2,10,4,7,0.2000,0.5714,0,0,,,101.612,103.016,1.93708,29.7221,-1.96733,-2.64418,0.676852,-4.27909,21.1111,-4.52409,0.245,0.2222,1.0000,1.2222,0.7778,0.4444,0.1111,4.1111,"Combo G",6.08405
"De'Ron Davis",Indiana,B10,30,28.7,106.7,21.2,60,60.2,7.2,13.7,13.2,20.1,41,71,0.577,60,100,0.6,0,0,0,4.9,1.9,71,Jr,6-10,20,1.21417,113.615,6.1,2019,44423,"Park Hill, CO",92.2,0.89999998,43,58,17,42,0.7414,0.4048,1,2,0.5000,,96.674,91.5603,1.75916,81.5697,3.81494,0.467207,3.34773,4.20212,13.6000,0.59919,3.60293,0.8333,1.7000,2.5333,0.9000,0.4333,0.6000,5.3667,C,0
"Nadi Beciri","Fairleigh Dickinson",NEC,2,0.9,85.8,25.8,70,58.82,0,19.5,0,19.1,0,2,0,2,3,0.667,1,2,0.5,0,9.8,40,Sr,6-7,24,0.28796,101.289,0,2019,44454,"Maywood, NJ",,0.00000000,1,1,1,2,1.0000,0.5000,0,0,,,87.5395,79.4194,1.04181,3.81893,-4.2938,-3.04469,-1.24911,14.3047,6.6667,8.77042,5.53429,0.6667,1.0000,1.6667,0.0000,0.6667,0.0000,4.0000,"Wing G",9.78595
"Matt Cimino",American,Pat,5,0.5,0,0,0,0,0,19.4,0,0,0,0,0,0,0,0,0,0,0,0,9.8,0,Sr,6-10,45,-0.392378,-6.7728,0,2019,44475,"Worcester, MA",63.0,,,,,,,,,,,,83.8446,93.0396,0.151648,1.85852,3.06667,-2.4541,5.52077,6.46405,1.2000,-1.9618,8.42586,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,"Wing F",0
"Darian Bryant",Delaware,CAA,31,82.3,96.6,13.9,49.4,50.63,3.5,7.9,12.7,22.2,23,39,0.59,60,121,0.496,19,58,0.328,1.3,1.5,21.8,Sr,6-4,4,-0.282156,84.9873,2.5,2019,44479,"Bowie, MD",,1.41504273,43,67,17,54,0.6418,0.3148,2,3,0.6667,,113.82,114.663,1.68941,151.905,-2.57717,-1.49313,-1.08404,-3.79235,33.5152,-2.48884,-1.30351,0.9091,2.2424,3.1515,2.2727,0.7576,0.3939,6.6970,"Wing G",3.43256
"Sam Berlin","High Point",BSth,21,9.8,74.8,13.2,31.6,32.75,10.5,16.2,4.8,24.4,2,5,0.4,6,19,0.316,0,0,0,7.1,0,26.3,Sr,6-10,33,-0.413491,65.4393,6.3,2019,44483,"Manassas, VA",,0.42852447,5,11,1,8,0.4545,0.1250,0,0,,,103.838,104.216,0.474013,20.0098,-5.89934,-7.15526,1.25592,-8.17545,5.3043,-7.50177,-0.673677,0.4348,0.8261,1.2609,0.1304,0.0000,0.3043,0.6087,C,0
"Miye Oni",Yale,Ivy,28,74.3,106,28,51.2,55.82,2.5,18.7,20.7,16.9,103,130,0.792,107,220,0.486,55,150,0.367,4.2,1.6,35.1,Jr,6-6,25,3.24752,117.877,3.5,2019,44509,"Northridge, CA",,1.37332771,77,132,30,88,0.5833,0.3409,22,24,0.9167,58,98.1772,98.574,3.2972,189.263,3.86252,2.31428,1.54825,4.28909,30.9310,3.32755,0.961545,0.6552,5.6207,6.2759,3.5517,0.8966,1.2759,17.1379,"Wing F",9.44999
"Eric Monroe",Yale,Ivy,20,17.3,112.7,12.3,58.1,61.42,2.4,12.2,19.1,26.3,5,5,1,3,9,0.333,10,22,0.455,0,0.5,16.1,Jr,6-2,2,0.486116,101.519,4.1,2019,44510,"San Diego, CA",23.8,1.85705721,1,4,2,5,0.2500,0.4000,0,0,,,105.289,107.889,0.745702,32.171,-1.33209,0.696775,-2.02887,-1.14219,10.2381,-0.564875,-0.577318,0.1905,1.2381,1.4286,1.2381,0.0952,0.0000,1.9524,"Scoring PG",5.95259
"David DiLeo","Central Michigan",MAC,32,86.3,124,13.1,56.6,59.71,3.1,11.5,4.5,8.2,66,87,0.759,32,69,0.464,81,202,0.401,1,1.1,32.1,Jr,6-7,14,3.00058,112.513,2.6,2019,44511,"Iowa City, IA",,1.24996356,14,19,18,50,0.7368,0.3600,0,0,,,107.077,107.736,2.60147,185.495,2.27364,3.02133,-0.747684,1.70014,34.4000,2.17565,-0.47551,1.1429,3.7714,4.9143,0.8571,0.8000,0.3714,12.0571,"Wing F",9.83237
"Austin Williams",Yale,Ivy,16,7.9,129.1,10,81.3,77.47,6.5,8.9,0,17.7,1,3,0.333,10,14,0.714,2,2,1,0,1.2,18.8,Jr,6-8,22,0.481955,111.914,6,2019,44512,"Jacksonville, FL",,0.00000000,7,8,3,6,0.8750,0.5000,1,1,1.0000,,104.923,103.928,0.503143,15.0176,-2.72948,0.601006,-3.33048,-0.522603,5.7647,-0.231766,-0.290837,0.2941,0.4706,0.7647,0.0000,0.1176,0.0000,1.7059,"Wing F",1.18504
"Kevin McKay","Central Michigan",MAC,32,78.6,109,17.8,51.1,55.38,9.9,15.9,7.3,18,75,100,0.75,120,228,0.526,10,36,0.278,2.8,2.7,37.9,Jr,6-5,20,2.03864,106.14,3.6,2019,44513,"Warren, MI",,0.69231595,114,192,6,36,0.5938,0.1667,4,5,0.8000,,100.742,101.362,3.06598,223.492,2.97717,0.995415,1.98176,1.48739,31.4286,0.659741,0.827645,2.9714,4.5143,7.4857,1.2857,1.6286,0.8857,11.3429,"Wing F",1.92397
"Innocent Nwoko","Central Michigan",MAC,18,5.8,96.5,15.8,44.4,47.96,11.2,15.5,0,18.2,4,6,0.667,8,17,0.471,0,1,0,7.8,0.7,33.3,So,6-11,11,0.0497703,90.9733,6.8,2019,44515,"New Haven, MI",,0.00000000,7,14,1,3,0.5000,0.3333,6,6,1.0000,,102.341,103.954,0.361127,15.5365,-6.81319,-5.2631,-1.55009,-4.45711,5.0476,-4.56813,0.111026,0.4762,0.8095,1.2857,0.0000,0.1429,0.3810,1.3333,C,0.724252
